"prevalence","area","scenario","water","week"
47.6190476190476,"loading","Baseline","Wet","8"
19.047619047619,"loading","Baseline","Wet","8"
33.3333333333333,"loading","Baseline","Wet","8"
52.3809523809524,"loading","Baseline","Wet","8"
52.3809523809524,"loading","Baseline","Wet","8"
80.9523809523809,"loading","Baseline","Wet","8"
28.5714285714286,"loading","Baseline","Wet","8"
28.5714285714286,"loading","Baseline","Wet","8"
57.1428571428571,"loading","Baseline","Wet","8"
38.0952380952381,"loading","Baseline","Wet","8"
28.5714285714286,"loading","Baseline","Wet","8"
57.1428571428571,"loading","Baseline","Wet","8"
61.9047619047619,"loading","Baseline","Wet","8"
52.3809523809524,"loading","Baseline","Wet","8"
57.1428571428571,"loading","Baseline","Wet","8"
52.3809523809524,"loading","Baseline","Wet","8"
66.6666666666667,"loading","Baseline","Wet","8"
57.1428571428571,"loading","Baseline","Wet","8"
19.047619047619,"loading","Baseline","Wet","8"
42.8571428571429,"loading","Baseline","Wet","8"
76.1904761904762,"loading","Baseline","Wet","8"
38.0952380952381,"loading","Baseline","Wet","8"
47.6190476190476,"loading","Baseline","Wet","8"
14.2857142857143,"loading","Baseline","Wet","8"
66.6666666666667,"loading","Baseline","Wet","8"
23.8095238095238,"loading","Baseline","Wet","8"
42.8571428571429,"loading","Baseline","Wet","8"
57.1428571428571,"loading","Baseline","Wet","8"
47.6190476190476,"loading","Baseline","Wet","8"
42.8571428571429,"loading","Baseline","Wet","8"
80.9523809523809,"loading","Baseline","Wet","8"
4.76190476190476,"loading","Baseline","Wet","8"
38.0952380952381,"loading","Baseline","Wet","8"
80.9523809523809,"loading","Baseline","Wet","8"
47.6190476190476,"loading","Baseline","Wet","8"
38.0952380952381,"loading","Baseline","Wet","8"
52.3809523809524,"loading","Baseline","Wet","8"
47.6190476190476,"loading","Baseline","Wet","8"
38.0952380952381,"loading","Baseline","Wet","8"
66.6666666666667,"loading","Baseline","Wet","8"
23.8095238095238,"loading","Baseline","Wet","8"
38.0952380952381,"loading","Baseline","Wet","8"
71.4285714285714,"loading","Baseline","Wet","8"
19.047619047619,"loading","Baseline","Wet","8"
66.6666666666667,"loading","Baseline","Wet","8"
66.6666666666667,"loading","Baseline","Wet","8"
57.1428571428571,"loading","Baseline","Wet","8"
61.9047619047619,"loading","Baseline","Wet","8"
28.5714285714286,"loading","Baseline","Wet","8"
25,"cleaning","Baseline","Wet","8"
78.5714285714286,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
71.4285714285714,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
17.8571428571429,"cleaning","Baseline","Wet","8"
21.4285714285714,"cleaning","Baseline","Wet","8"
53.5714285714286,"cleaning","Baseline","Wet","8"
3.57142857142857,"cleaning","Baseline","Wet","8"
75,"cleaning","Baseline","Wet","8"
78.5714285714286,"cleaning","Baseline","Wet","8"
28.5714285714286,"cleaning","Baseline","Wet","8"
71.4285714285714,"cleaning","Baseline","Wet","8"
75,"cleaning","Baseline","Wet","8"
10.7142857142857,"cleaning","Baseline","Wet","8"
71.4285714285714,"cleaning","Baseline","Wet","8"
28.5714285714286,"cleaning","Baseline","Wet","8"
14.2857142857143,"cleaning","Baseline","Wet","8"
35.7142857142857,"cleaning","Baseline","Wet","8"
67.8571428571429,"cleaning","Baseline","Wet","8"
7.14285714285714,"cleaning","Baseline","Wet","8"
71.4285714285714,"cleaning","Baseline","Wet","8"
42.8571428571429,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
14.2857142857143,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
39.2857142857143,"cleaning","Baseline","Wet","8"
7.14285714285714,"cleaning","Baseline","Wet","8"
10.7142857142857,"cleaning","Baseline","Wet","8"
7.14285714285714,"cleaning","Baseline","Wet","8"
17.8571428571429,"cleaning","Baseline","Wet","8"
71.4285714285714,"cleaning","Baseline","Wet","8"
3.57142857142857,"cleaning","Baseline","Wet","8"
75,"cleaning","Baseline","Wet","8"
82.1428571428571,"cleaning","Baseline","Wet","8"
78.5714285714286,"cleaning","Baseline","Wet","8"
17.8571428571429,"cleaning","Baseline","Wet","8"
21.4285714285714,"cleaning","Baseline","Wet","8"
50,"cleaning","Baseline","Wet","8"
46.4285714285714,"cleaning","Baseline","Wet","8"
14.2857142857143,"cleaning","Baseline","Wet","8"
75,"cleaning","Baseline","Wet","8"
14.2857142857143,"cleaning","Baseline","Wet","8"
75,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
25,"cleaning","Baseline","Wet","8"
3.57142857142857,"cleaning","Baseline","Wet","8"
50,"cleaning","Baseline","Wet","8"
46.4285714285714,"cleaning","Baseline","Wet","8"
71.4285714285714,"cleaning","Baseline","Wet","8"
60.7142857142857,"cleaning","Baseline","Wet","8"
28.5714285714286,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
25,"cleaning","Baseline","Wet","8"
39.2857142857143,"cleaning","Baseline","Wet","8"
67.8571428571429,"cleaning","Baseline","Wet","8"
82.1428571428571,"cleaning","Baseline","Wet","8"
7.14285714285714,"cleaning","Baseline","Wet","8"
21.4285714285714,"cleaning","Baseline","Wet","8"
60.7142857142857,"cleaning","Baseline","Wet","8"
67.8571428571429,"cleaning","Baseline","Wet","8"
7.14285714285714,"cleaning","Baseline","Wet","8"
46.4285714285714,"cleaning","Baseline","Wet","8"
78.5714285714286,"cleaning","Baseline","Wet","8"
57.1428571428571,"cleaning","Baseline","Wet","8"
42.8571428571429,"cleaning","Baseline","Wet","8"
28.5714285714286,"cleaning","Baseline","Wet","8"
67.8571428571429,"cleaning","Baseline","Wet","8"
7.14285714285714,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
46.4285714285714,"cleaning","Baseline","Wet","8"
50,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
39.2857142857143,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
78.5714285714286,"cleaning","Baseline","Wet","8"
35.7142857142857,"cleaning","Baseline","Wet","8"
14.2857142857143,"cleaning","Baseline","Wet","8"
14.2857142857143,"cleaning","Baseline","Wet","8"
32.1428571428571,"cleaning","Baseline","Wet","8"
50,"cleaning","Baseline","Wet","8"
67.8571428571429,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
50,"cleaning","Baseline","Wet","8"
78.5714285714286,"cleaning","Baseline","Wet","8"
28.5714285714286,"cleaning","Baseline","Wet","8"
39.2857142857143,"cleaning","Baseline","Wet","8"
67.8571428571429,"cleaning","Baseline","Wet","8"
64.2857142857143,"cleaning","Baseline","Wet","8"
35.7142857142857,"cleaning","Baseline","Wet","8"
75,"cleaning","Baseline","Wet","8"
0,"cleaning","Baseline","Wet","8"
7.14285714285714,"cleaning","Baseline","Wet","8"
64.2857142857143,"cleaning","Baseline","Wet","8"
3.57142857142857,"cleaning","Baseline","Wet","8"
78.5714285714286,"cleaning","Baseline","Wet","8"
42.8571428571429,"cleaning","Baseline","Wet","8"
64.2857142857143,"cleaning","Baseline","Wet","8"
71.4285714285714,"cleaning","Baseline","Wet","8"
32.1428571428571,"cleaning","Baseline","Wet","8"
0,"sorting","Baseline","Dry","8"
25,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
10,"sorting","Baseline","Dry","8"
65,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
30,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
50,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
20,"sorting","Baseline","Dry","8"
45,"sorting","Baseline","Dry","8"
65,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
35,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
30,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
25,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
40,"sorting","Baseline","Dry","8"
30,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
10,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
20,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
10,"sorting","Baseline","Dry","8"
0,"sorting","Baseline","Dry","8"
15,"sorting","Baseline","Dry","8"
10,"sorting","Baseline","Dry","8"
5,"sorting","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
17.8861788617886,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
13.0081300813008,"tray packing","Baseline","Dry","8"
5.69105691056911,"tray packing","Baseline","Dry","8"
2.4390243902439,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
13.8211382113821,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
3.2520325203252,"tray packing","Baseline","Dry","8"
14.6341463414634,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
3.2520325203252,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
4.0650406504065,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
27.6422764227642,"tray packing","Baseline","Dry","8"
28.4552845528455,"tray packing","Baseline","Dry","8"
2.4390243902439,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
2.4390243902439,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
16.260162601626,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
20.3252032520325,"tray packing","Baseline","Dry","8"
3.2520325203252,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
13.0081300813008,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
4.8780487804878,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
8.13008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
8.94308943089431,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
14.6341463414634,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
13.0081300813008,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
1.6260162601626,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0.813008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
17.8861788617886,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
4.8780487804878,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
8.13008130081301,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
0,"tray packing","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
47.8260869565217,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
8.69565217391304,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
43.4782608695652,"reject","Baseline","Dry","8"
43.4782608695652,"reject","Baseline","Dry","8"
73.9130434782609,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
43.4782608695652,"reject","Baseline","Dry","8"
4.34782608695652,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
8.69565217391304,"reject","Baseline","Dry","8"
13.0434782608696,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
34.7826086956522,"reject","Baseline","Dry","8"
13.0434782608696,"reject","Baseline","Dry","8"
39.1304347826087,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
8.69565217391304,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
4.34782608695652,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
52.1739130434783,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
56.5217391304348,"reject","Baseline","Dry","8"
4.34782608695652,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
69.5652173913043,"reject","Baseline","Dry","8"
86.9565217391304,"reject","Baseline","Dry","8"
56.5217391304348,"reject","Baseline","Dry","8"
13.0434782608696,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
52.1739130434783,"reject","Baseline","Dry","8"
34.7826086956522,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
4.34782608695652,"reject","Baseline","Dry","8"
4.34782608695652,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
39.1304347826087,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
65.2173913043478,"reject","Baseline","Dry","8"
39.1304347826087,"reject","Baseline","Dry","8"
13.0434782608696,"reject","Baseline","Dry","8"
13.0434782608696,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
47.8260869565217,"reject","Baseline","Dry","8"
39.1304347826087,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
43.4782608695652,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
56.5217391304348,"reject","Baseline","Dry","8"
34.7826086956522,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
47.8260869565217,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
52.1739130434783,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
39.1304347826087,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
43.4782608695652,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
13.0434782608696,"reject","Baseline","Dry","8"
43.4782608695652,"reject","Baseline","Dry","8"
17.3913043478261,"reject","Baseline","Dry","8"
43.4782608695652,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
13.0434782608696,"reject","Baseline","Dry","8"
0,"reject","Baseline","Dry","8"
39.1304347826087,"reject","Baseline","Dry","8"
8.69565217391304,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
21.7391304347826,"reject","Baseline","Dry","8"
34.7826086956522,"reject","Baseline","Dry","8"
30.4347826086957,"reject","Baseline","Dry","8"
34.7826086956522,"reject","Baseline","Dry","8"
26.0869565217391,"reject","Baseline","Dry","8"
47.8260869565217,"reject","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
40,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
40,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
40,"other","Baseline","Dry","8"
40,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
40,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
40,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
40,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
0,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
30,"other","Baseline","Dry","8"
20,"other","Baseline","Dry","8"
10,"other","Baseline","Dry","8"
